No.,Time,Source,Destination,Protocol,Length,Time since previous frame in this TCP stream,Source Port,Destination Port,Sequence Number,Acknowledgment Number,Time to Live,Arrival Time,S7 Communication,Data length,Function,Length,Byte Address,Info,label
124,8.263529,192.168.0.2,224.0.0.251,MDNS,81,,,,,,1,"Jan 22, 2024 16:20:50.179885000 China Standard Time",,,,,,"Standard query 0x0000 ANY DESKTOP-5756DN0.local, ""QM"" question",Normal
125,8.264565,192.168.0.2,224.0.0.251,MDNS,107,,,,,,1,"Jan 22, 2024 16:20:50.180921000 China Standard Time",,,,,,Standard query response 0x0000 A 192.168.0.2 A 192.168.1.241,Normal
126,8.265102,192.168.0.2,224.0.0.251,MDNS,107,,,,,,1,"Jan 22, 2024 16:20:50.181458000 China Standard Time",,,,,,Standard query response 0x0000 A 192.168.0.2 A 192.168.1.241,Normal
127,8.26813,192.168.0.2,192.168.0.1,COTP,61,0.909436,56665,102,78,1269,128,"Jan 22, 2024 16:20:50.184486000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
128,8.425473,192.168.0.2,192.168.0.1,COTP,145,0.309767,56667,102,2843,8582,128,"Jan 22, 2024 16:20:50.341829000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
129,8.425997,192.168.0.2,192.168.0.1,COTP,61,0.000524,56667,102,2934,8636,128,"Jan 22, 2024 16:20:50.342353000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
130,8.426351,192.168.0.2,192.168.0.1,COTP,61,0.000354,56667,102,2941,8898,128,"Jan 22, 2024 16:20:50.342707000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
131,8.529393,192.168.1.241,192.168.1.1,COTP,61,0.431785,62991,102,371,858,128,"Jan 22, 2024 16:20:50.445749000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
132,8.529856,192.168.1.241,192.168.1.1,COTP,146,0.000463,62991,102,378,858,128,"Jan 22, 2024 16:20:50.446212000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
133,8.702291,192.168.0.2,224.0.0.22,IGMPv3,54,,,,,,1,"Jan 22, 2024 16:20:50.618647000 China Standard Time",,,,,,Membership Report / Join group 224.0.0.252 for any sources,Normal
134,8.734598,192.168.0.2,192.168.0.1,COTP,145,0.308247,56667,102,2948,8898,128,"Jan 22, 2024 16:20:50.650954000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
135,8.735072,192.168.0.2,192.168.0.1,COTP,61,0.000474,56667,102,3039,8952,128,"Jan 22, 2024 16:20:50.651428000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
136,8.735348,192.168.0.2,192.168.0.1,COTP,61,0.000276,56667,102,3046,9214,128,"Jan 22, 2024 16:20:50.651704000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
137,8.908031,192.168.0.2,192.168.0.1,COTP,61,0.172683,56667,102,3053,9263,128,"Jan 22, 2024 16:20:50.824387000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
138,9.051387,192.168.0.2,192.168.0.1,COTP,145,0.143356,56667,102,3060,9263,128,"Jan 22, 2024 16:20:50.967743000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
139,9.051837,192.168.0.2,192.168.0.1,COTP,61,0.00045,56667,102,3151,9317,128,"Jan 22, 2024 16:20:50.968193000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
140,9.052035,192.168.0.2,192.168.0.1,TCP,54,0.000198,56667,102,3158,9579,128,"Jan 22, 2024 16:20:50.968391000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=3158 Ack=9579 Win=64240 Len=0,Normal
141,9.052105,192.168.0.2,192.168.0.1,COTP,61,0.00007,56667,102,3158,9579,128,"Jan 22, 2024 16:20:50.968461000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
142,9.179647,192.168.0.2,192.168.0.1,COTP,61,0.911517,56665,102,85,1399,128,"Jan 22, 2024 16:20:51.096003000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
143,9.363322,192.168.0.2,192.168.0.1,COTP,145,0.311217,56667,102,3165,9579,128,"Jan 22, 2024 16:20:51.279678000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
144,9.363879,192.168.0.2,192.168.0.1,COTP,61,0.000557,56667,102,3256,9633,128,"Jan 22, 2024 16:20:51.280235000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
145,9.364179,192.168.0.2,192.168.0.1,COTP,61,0.0003,56667,102,3263,9895,128,"Jan 22, 2024 16:20:51.280535000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
146,9.544465,192.168.1.241,192.168.1.1,COTP,61,1.014609,62991,102,470,944,128,"Jan 22, 2024 16:20:51.460821000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
147,9.673349,192.168.0.2,192.168.0.1,COTP,145,0.30917,56667,102,3270,9895,128,"Jan 22, 2024 16:20:51.589705000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
148,9.673758,192.168.0.2,192.168.0.1,COTP,61,0.000409,56667,102,3361,9949,128,"Jan 22, 2024 16:20:51.590114000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
149,9.673982,192.168.0.2,192.168.0.1,COTP,61,0.000224,56667,102,3368,10211,128,"Jan 22, 2024 16:20:51.590338000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
150,9.983884,192.168.0.2,192.168.0.1,COTP,145,0.309902,56667,102,3375,10211,128,"Jan 22, 2024 16:20:51.900240000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
151,9.984445,192.168.0.2,192.168.0.1,COTP,61,0.000561,56667,102,3466,10265,128,"Jan 22, 2024 16:20:51.900801000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
152,9.984607,192.168.0.2,192.168.0.1,COTP,61,0.000162,56667,102,3473,10527,128,"Jan 22, 2024 16:20:51.900963000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
153,9.99565,PcsCompu_53:3b:4f,LLDP_Multicast,LLDP,152,,,,,,,"Jan 22, 2024 16:20:51.912006000 China Standard Time",,,,,,"LA/windows10 LA/port-001 20 SysN=WINDOWS10 SysD=innotek GmbH VirtualBox,1.2,0 + HMI RTClass3 Port Status = OFF",Abnormal
154,10.091547,192.168.0.2,192.168.0.1,COTP,61,0.9119,56665,102,92,1529,128,"Jan 22, 2024 16:20:52.007903000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
155,10.297814,192.168.0.2,192.168.0.1,COTP,145,0.313207,56667,102,3480,10527,128,"Jan 22, 2024 16:20:52.214170000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
156,10.298339,192.168.0.2,192.168.0.1,COTP,61,0.000525,56667,102,3571,10581,128,"Jan 22, 2024 16:20:52.214695000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
157,10.298555,192.168.0.2,192.168.0.1,COTP,61,0.000216,56667,102,3578,10843,128,"Jan 22, 2024 16:20:52.214911000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
158,10.336256,192.168.0.13,192.168.0.1,TCP,60,0,38918,102,1,1,64,"Jan 22, 2024 16:20:52.252612000 China Standard Time",,,,,,38918  >  102 [ACK] Seq=1 Ack=1 Win=64191 Len=0,Abnormal
159,10.537581,192.168.0.13,192.168.0.1,TCP,60,0,58230,102,1,1,64,"Jan 22, 2024 16:20:52.453937000 China Standard Time",,,,,,58230  >  102 [ACK] Seq=1 Ack=1 Win=64191 Len=0,Abnormal
160,10.537642,192.168.0.13,192.168.0.1,TCP,60,0,59708,102,1,1,64,"Jan 22, 2024 16:20:52.453998000 China Standard Time",,,,,,59708  >  102 [ACK] Seq=1 Ack=1 Win=64069 Len=0,Abnormal
161,10.555186,192.168.1.241,192.168.1.1,COTP,61,1.010721,62991,102,477,1030,128,"Jan 22, 2024 16:20:52.471542000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
162,10.609685,192.168.0.2,192.168.0.1,COTP,145,0.31113,56667,102,3585,10843,128,"Jan 22, 2024 16:20:52.526041000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
163,10.610168,192.168.0.2,192.168.0.1,COTP,61,0.000483,56667,102,3676,10897,128,"Jan 22, 2024 16:20:52.526524000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
164,10.61028,192.168.0.2,192.168.0.1,TCP,54,0.000112,56667,102,3683,11159,128,"Jan 22, 2024 16:20:52.526636000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=3683 Ack=11159 Win=64240 Len=0,Normal
165,10.610316,192.168.0.2,192.168.0.1,COTP,61,0.000036,56667,102,3683,11159,128,"Jan 22, 2024 16:20:52.526672000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
166,10.922002,192.168.0.2,192.168.0.1,COTP,145,0.311686,56667,102,3690,11159,128,"Jan 22, 2024 16:20:52.838358000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
167,10.922471,192.168.0.2,192.168.0.1,COTP,61,0.000469,56667,102,3781,11213,128,"Jan 22, 2024 16:20:52.838827000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
168,10.922751,192.168.0.2,192.168.0.1,COTP,61,0.00028,56667,102,3788,11475,128,"Jan 22, 2024 16:20:52.839107000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
169,11.001535,192.168.0.2,192.168.0.1,COTP,61,0.909988,56665,102,99,1659,128,"Jan 22, 2024 16:20:52.917891000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
170,11.234949,192.168.0.2,192.168.0.1,COTP,145,0.312198,56667,102,3795,11475,128,"Jan 22, 2024 16:20:53.151305000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
171,11.235639,192.168.0.2,192.168.0.1,COTP,61,0.00069,56667,102,3886,11529,128,"Jan 22, 2024 16:20:53.151995000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
172,11.236025,192.168.0.2,192.168.0.1,COTP,61,0.000386,56667,102,3893,11791,128,"Jan 22, 2024 16:20:53.152381000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
173,11.548268,192.168.0.2,192.168.0.1,COTP,145,0.312243,56667,102,3900,11791,128,"Jan 22, 2024 16:20:53.464624000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
174,11.548824,192.168.0.2,192.168.0.1,COTP,61,0.000556,56667,102,3991,11845,128,"Jan 22, 2024 16:20:53.465180000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
175,11.548949,192.168.0.2,192.168.0.1,COTP,61,0.000125,56667,102,3998,12107,128,"Jan 22, 2024 16:20:53.465305000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
176,11.566068,192.168.1.241,192.168.1.1,COTP,61,1.010882,62991,102,484,1116,128,"Jan 22, 2024 16:20:53.482424000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
177,11.566512,192.168.1.241,192.168.1.1,COTP,146,0.000444,62991,102,491,1116,128,"Jan 22, 2024 16:20:53.482868000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
178,11.84088,192.168.0.2,192.168.0.1,COTP,61,0.839345,56665,102,106,1708,128,"Jan 22, 2024 16:20:53.757236000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
179,11.864557,192.168.0.2,192.168.0.1,COTP,145,0.315608,56667,102,4005,12107,128,"Jan 22, 2024 16:20:53.780913000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
180,11.865059,192.168.0.2,192.168.0.1,COTP,61,0.000502,56667,102,4096,12161,128,"Jan 22, 2024 16:20:53.781415000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
181,11.865311,192.168.0.2,192.168.0.1,COTP,61,0.000252,56667,102,4103,12423,128,"Jan 22, 2024 16:20:53.781667000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
182,11.910989,192.168.0.2,192.168.0.1,COTP,61,0.070109,56665,102,113,1838,128,"Jan 22, 2024 16:20:53.827345000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
183,12.173239,192.168.0.2,192.168.0.1,COTP,145,0.307928,56667,102,4110,12423,128,"Jan 22, 2024 16:20:54.089595000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
184,12.1738,192.168.0.2,192.168.0.1,COTP,61,0.000561,56667,102,4201,12477,128,"Jan 22, 2024 16:20:54.090156000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
185,12.174102,192.168.0.2,192.168.0.1,TCP,54,0.000302,56667,102,4208,12739,128,"Jan 22, 2024 16:20:54.090458000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=4208 Ack=12739 Win=64240 Len=0,Normal
186,12.174137,192.168.0.2,192.168.0.1,COTP,61,0.000035,56667,102,4208,12739,128,"Jan 22, 2024 16:20:54.090493000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
187,12.488449,192.168.0.2,192.168.0.1,COTP,145,0.314312,56667,102,4215,12739,128,"Jan 22, 2024 16:20:54.404805000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
188,12.488991,192.168.0.2,192.168.0.1,COTP,61,0.000542,56667,102,4306,12793,128,"Jan 22, 2024 16:20:54.405347000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
189,12.489131,192.168.0.2,192.168.0.1,COTP,61,0.00014,56667,102,4313,13055,128,"Jan 22, 2024 16:20:54.405487000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
190,12.5817,192.168.1.241,192.168.1.1,COTP,61,1.015188,62991,102,583,1202,128,"Jan 22, 2024 16:20:54.498056000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
191,12.806633,192.168.0.2,192.168.0.1,COTP,145,0.317502,56667,102,4320,13055,128,"Jan 22, 2024 16:20:54.722989000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
192,12.807163,192.168.0.2,192.168.0.1,COTP,61,0.00053,56667,102,4411,13109,128,"Jan 22, 2024 16:20:54.723519000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
193,12.807279,192.168.0.2,192.168.0.1,COTP,61,0.000116,56667,102,4418,13371,128,"Jan 22, 2024 16:20:54.723635000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
194,12.824442,192.168.0.2,192.168.0.1,COTP,61,0.913453,56665,102,120,1968,128,"Jan 22, 2024 16:20:54.740798000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
195,13.123944,192.168.0.2,192.168.0.1,COTP,145,0.316665,56667,102,4425,13371,128,"Jan 22, 2024 16:20:55.040300000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
196,13.124367,192.168.0.2,192.168.0.1,COTP,61,0.000423,56667,102,4516,13425,128,"Jan 22, 2024 16:20:55.040723000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
197,13.124573,192.168.0.2,192.168.0.1,COTP,61,0.000206,56667,102,4523,13687,128,"Jan 22, 2024 16:20:55.040929000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
198,13.158324,192.168.1.241,192.168.1.1,COTP,61,0.576624,62991,102,590,1251,128,"Jan 22, 2024 16:20:55.074680000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
199,13.440878,192.168.0.2,192.168.0.1,COTP,145,0.316305,56667,102,4530,13687,128,"Jan 22, 2024 16:20:55.357234000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
200,13.441331,192.168.0.2,192.168.0.1,COTP,61,0.000453,56667,102,4621,13741,128,"Jan 22, 2024 16:20:55.357687000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
201,13.441521,192.168.0.2,192.168.0.1,COTP,61,0.00019,56667,102,4628,14003,128,"Jan 22, 2024 16:20:55.357877000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
202,13.593946,192.168.1.241,192.168.1.1,COTP,61,0.435622,62991,102,597,1337,128,"Jan 22, 2024 16:20:55.510302000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
203,13.734681,192.168.0.2,192.168.0.1,COTP,61,0.910239,56665,102,127,2098,128,"Jan 22, 2024 16:20:55.651037000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
204,13.754661,192.168.0.2,192.168.0.1,COTP,145,0.31314,56667,102,4635,14003,128,"Jan 22, 2024 16:20:55.671017000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
205,13.755119,192.168.0.2,192.168.0.1,COTP,61,0.000458,56667,102,4726,14057,128,"Jan 22, 2024 16:20:55.671475000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
206,13.755384,192.168.0.2,192.168.0.1,TCP,54,0.000265,56667,102,4733,14319,128,"Jan 22, 2024 16:20:55.671740000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=4733 Ack=14319 Win=64240 Len=0,Normal
207,13.75542,192.168.0.2,192.168.0.1,COTP,61,0.000036,56667,102,4733,14319,128,"Jan 22, 2024 16:20:55.671776000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
208,13.968023,192.168.0.2,192.168.0.1,COTP,61,0.212603,56667,102,4740,14368,128,"Jan 22, 2024 16:20:55.884379000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
209,14.06525,192.168.0.2,192.168.0.1,COTP,145,0.097227,56667,102,4747,14368,128,"Jan 22, 2024 16:20:55.981606000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
210,14.065828,192.168.0.2,192.168.0.1,COTP,61,0.000578,56667,102,4838,14422,128,"Jan 22, 2024 16:20:55.982184000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
211,14.066065,192.168.0.2,192.168.0.1,COTP,61,0.000237,56667,102,4845,14684,128,"Jan 22, 2024 16:20:55.982421000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
212,14.374854,192.168.0.2,192.168.0.1,COTP,145,0.308789,56667,102,4852,14684,128,"Jan 22, 2024 16:20:56.291210000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
213,14.375357,192.168.0.2,192.168.0.1,COTP,61,0.000503,56667,102,4943,14738,128,"Jan 22, 2024 16:20:56.291713000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
214,14.375659,192.168.0.2,192.168.0.1,COTP,61,0.000302,56667,102,4950,15000,128,"Jan 22, 2024 16:20:56.292015000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
215,14.605038,192.168.1.241,192.168.1.1,COTP,61,1.011092,62991,102,604,1431,128,"Jan 22, 2024 16:20:56.521394000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
216,14.6054,192.168.1.241,192.168.1.1,COTP,146,0.000362,62991,102,611,1431,128,"Jan 22, 2024 16:20:56.521756000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
217,14.646964,192.168.0.2,192.168.0.1,COTP,61,0.912283,56665,102,134,2228,128,"Jan 22, 2024 16:20:56.563320000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
218,14.688131,192.168.0.2,192.168.0.1,COTP,145,0.312472,56667,102,4957,15000,128,"Jan 22, 2024 16:20:56.604487000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
219,14.688525,192.168.0.2,192.168.0.1,COTP,61,0.000394,56667,102,5048,15054,128,"Jan 22, 2024 16:20:56.604881000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
220,14.688764,192.168.0.2,192.168.0.1,COTP,61,0.000239,56667,102,5055,15316,128,"Jan 22, 2024 16:20:56.605120000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
221,14.855063,192.168.0.2,192.168.0.1,COTP,61,0.208099,56665,102,141,2671,128,"Jan 22, 2024 16:20:56.771419000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
222,14.856299,192.168.0.2,192.168.0.1,COTP,61,0.001236,56665,102,148,3116,128,"Jan 22, 2024 16:20:56.772655000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
223,14.999472,192.168.0.2,192.168.0.1,COTP,145,0.310708,56667,102,5062,15316,128,"Jan 22, 2024 16:20:56.915828000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
224,14.999864,192.168.0.2,192.168.0.1,COTP,61,0.000392,56667,102,5153,15370,128,"Jan 22, 2024 16:20:56.916220000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
225,15.000046,192.168.0.2,192.168.0.1,COTP,61,0.000182,56667,102,5160,15632,128,"Jan 22, 2024 16:20:56.916402000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
226,15.312309,192.168.0.2,192.168.0.1,COTP,145,0.312263,56667,102,5167,15632,128,"Jan 22, 2024 16:20:57.228665000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
227,15.312915,192.168.0.2,192.168.0.1,TCP,54,0.000606,56667,102,5258,15948,128,"Jan 22, 2024 16:20:57.229271000 China Standard Time",,,,,,56667  >  102 [ACK] Seq=5258 Ack=15948 Win=64240 Len=0,Normal
228,15.312957,192.168.0.2,192.168.0.1,COTP,61,0.000042,56667,102,5258,15948,128,"Jan 22, 2024 16:20:57.229313000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
229,15.313066,192.168.0.2,192.168.0.1,COTP,61,0.000109,56667,102,5265,15948,128,"Jan 22, 2024 16:20:57.229422000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
230,15.624699,192.168.0.2,192.168.0.1,COTP,61,0.7684,56665,102,155,3246,128,"Jan 22, 2024 16:20:57.541055000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
231,15.625281,192.168.0.2,192.168.0.1,COTP,145,0.312215,56667,102,5272,15948,128,"Jan 22, 2024 16:20:57.541637000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
232,15.625733,192.168.0.2,192.168.0.1,COTP,61,0.000452,56667,102,5363,16002,128,"Jan 22, 2024 16:20:57.542089000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
233,15.625948,192.168.0.2,192.168.0.1,COTP,61,0.000215,56667,102,5370,16264,128,"Jan 22, 2024 16:20:57.542304000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
234,15.689545,192.168.1.241,192.168.1.1,COTP,61,1.084145,62991,102,703,1525,128,"Jan 22, 2024 16:20:57.605901000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
235,15.937806,192.168.0.2,192.168.0.1,COTP,145,0.311858,56667,102,5377,16264,128,"Jan 22, 2024 16:20:57.854162000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
236,15.938526,192.168.0.2,192.168.0.1,COTP,61,0.00072,56667,102,5468,16318,128,"Jan 22, 2024 16:20:57.854882000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
237,15.939128,192.168.0.2,192.168.0.1,COTP,61,0.000602,56667,102,5475,16580,128,"Jan 22, 2024 16:20:57.855484000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
238,16.094091,192.168.0.2,192.168.0.1,COTP,151,0.469392,56665,102,162,3246,128,"Jan 22, 2024 16:20:58.010447000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
239,16.094229,192.168.0.2,192.168.0.1,COTP,143,0.000138,56665,102,259,3246,128,"Jan 22, 2024 16:20:58.010585000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
240,16.094329,192.168.0.2,192.168.0.1,COTP,143,0.0001,56665,102,348,3246,128,"Jan 22, 2024 16:20:58.010685000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
241,16.095188,192.168.0.2,192.168.0.1,COTP,61,0.000859,56665,102,437,3373,128,"Jan 22, 2024 16:20:58.011544000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
242,16.09599,192.168.0.2,192.168.0.1,COTP,61,0.000802,56665,102,444,3480,128,"Jan 22, 2024 16:20:58.012346000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
243,16.096326,192.168.0.2,192.168.0.1,COTP,61,0.000336,56665,102,451,3583,128,"Jan 22, 2024 16:20:58.012682000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
244,16.25234,192.168.0.2,192.168.0.1,COTP,145,0.313212,56667,102,5482,16580,128,"Jan 22, 2024 16:20:58.168696000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
245,16.252999,192.168.0.2,192.168.0.1,COTP,61,0.000659,56667,102,5573,16634,128,"Jan 22, 2024 16:20:58.169355000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
246,16.25318,192.168.0.2,192.168.0.1,COTP,61,0.000181,56667,102,5580,16896,128,"Jan 22, 2024 16:20:58.169536000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
247,16.564706,192.168.0.2,192.168.0.1,COTP,145,0.311526,56667,102,5587,16896,128,"Jan 22, 2024 16:20:58.481062000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
248,16.565114,192.168.0.2,192.168.0.1,COTP,61,0.000408,56667,102,5678,16950,128,"Jan 22, 2024 16:20:58.481470000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
249,16.565713,192.168.0.2,192.168.0.1,COTP,61,0.000599,56667,102,5685,17212,128,"Jan 22, 2024 16:20:58.482069000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
250,16.626852,192.168.0.2,192.168.0.1,COTP,61,0.530526,56665,102,458,3713,128,"Jan 22, 2024 16:20:58.543208000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
251,16.802606,192.168.1.241,192.168.1.1,COTP,61,1.113061,62991,102,710,1611,128,"Jan 22, 2024 16:20:58.718962000 China Standard Time",,,,,,"DT TPDU (0) [COTP fragment, 0 bytes]",Normal
252,16.87546,192.168.0.2,192.168.0.1,COTP,145,0.309747,56667,102,5692,17212,128,"Jan 22, 2024 16:20:58.791816000 China Standard Time",,,,,,DT TPDU (0) EOT,Normal
